5.868162577654666423e-01,3.143580825906693021e-02,1.362775404184590200e-01
8.462656290856982455e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.462656290856982455e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
8.499999999999999778e-01,4.000000000000000083e-02,0.000000000000000000e+00
